epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1801.65,0.62112,0.08897,1.20879,0.978,0.95846,0.9839,0.81167,0.86927,0.11081,1.32587,0.00042055,0.00042055,0.00042055
43,1844.01,0.60855,0.08782,1.20611,0.97989,0.95861,0.98435,0.80658,0.8929,0.11153,1.33107,0.0003991,0.0003991,0.0003991
44,1886.15,0.60946,0.0879,1.20743,0.98099,0.95991,0.98404,0.80411,0.88873,0.1128,1.32898,0.00037765,0.00037765,0.00037765
45,1928.18,0.58665,0.08561,1.19638,0.97824,0.96208,0.98473,0.81285,0.8609,0.11029,1.31902,0.0003562,0.0003562,0.0003562
46,1970.68,0.57755,0.08444,1.1921,0.98027,0.95954,0.98432,0.81541,0.85433,0.10874,1.31672,0.00033475,0.00033475,0.00033475
47,2012.84,0.57361,0.08381,1.18796,0.98175,0.96234,0.98559,0.8176,0.85587,0.10795,1.31096,0.0003133,0.0003133,0.0003133
48,2055.02,0.56661,0.08311,1.18402,0.98142,0.96126,0.98506,0.81774,0.85411,0.10713,1.31174,0.00029185,0.00029185,0.00029185
49,2097.74,0.56288,0.08276,1.18103,0.98116,0.96236,0.98497,0.81994,0.83719,0.10685,1.30344,0.0002704,0.0002704,0.0002704
50,2140.24,0.55344,0.0817,1.17973,0.98262,0.96364,0.9855,0.8194,0.85317,0.10611,1.30699,0.00024895,0.00024895,0.00024895
51,2182.6,0.54841,0.08126,1.17488,0.98188,0.96346,0.98608,0.83193,0.81338,0.10386,1.28957,0.0002275,0.0002275,0.0002275
52,2225.09,0.52896,0.07924,1.16848,0.9831,0.96387,0.98662,0.83637,0.80278,0.10285,1.28937,0.00020605,0.00020605,0.00020605
53,2267.52,0.53119,0.07929,1.16917,0.98288,0.9642,0.98578,0.83118,0.80776,0.10308,1.2863,0.0001846,0.0001846,0.0001846
54,2309.52,0.52612,0.07876,1.16754,0.98436,0.9639,0.98742,0.83424,0.80629,0.10298,1.2867,0.00016315,0.00016315,0.00016315
55,2351.7,0.51645,0.07772,1.16263,0.98383,0.96579,0.98796,0.84162,0.78015,0.10144,1.27429,0.0001417,0.0001417,0.0001417
56,2394,0.50306,0.07671,1.15654,0.98452,0.96563,0.9872,0.83615,0.79259,0.10171,1.27861,0.00012025,0.00012025,0.00012025
57,2436,0.49988,0.07645,1.15691,0.98369,0.96727,0.9876,0.83838,0.78545,0.10124,1.27386,9.88e-05,9.88e-05,9.88e-05
58,2478.07,0.48778,0.07517,1.15159,0.9856,0.96666,0.98787,0.84682,0.76804,0.09914,1.26838,7.735e-05,7.735e-05,7.735e-05
59,2520.89,0.48487,0.07503,1.15121,0.98422,0.96683,0.98802,0.84526,0.77178,0.09947,1.2687,5.59e-05,5.59e-05,5.59e-05
60,2563.23,0.47214,0.07386,1.1454,0.98504,0.96636,0.98795,0.8474,0.76619,0.09864,1.26581,3.445e-05,3.445e-05,3.445e-05
