epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1581.43,0.40314,0.23591,0.9118,0.99533,0.98875,0.99485,0.92973,0.4219,0.23572,0.91622,0.000307,0.000307,0.000307
44,1618.6,0.3994,0.23478,0.91088,0.99556,0.98867,0.99484,0.93038,0.41858,0.23461,0.91538,0.0002905,0.0002905,0.0002905
45,1655.77,0.4039,0.23606,0.91381,0.9953,0.98854,0.99485,0.92881,0.42563,0.23639,0.91781,0.000274,0.000274,0.000274
46,1692.5,0.40123,0.23503,0.91042,0.99526,0.98888,0.99485,0.92944,0.42222,0.23537,0.91622,0.0002575,0.0002575,0.0002575
47,1729.32,0.40289,0.23559,0.91026,0.99531,0.98946,0.99485,0.92972,0.42017,0.23536,0.91489,0.000241,0.000241,0.000241
48,1770.09,0.40732,0.23816,0.91345,0.99525,0.98918,0.99485,0.92923,0.42268,0.23513,0.91518,0.0002245,0.0002245,0.0002245
49,1806.93,0.40665,0.23761,0.91338,0.9951,0.98911,0.99484,0.92848,0.42552,0.23594,0.91711,0.000208,0.000208,0.000208
50,1843.87,0.40356,0.23625,0.91122,0.99484,0.9891,0.99483,0.92883,0.42428,0.23529,0.91593,0.0001915,0.0001915,0.0001915
51,1881.43,0.40025,0.23485,0.90945,0.99498,0.98914,0.99484,0.93102,0.41626,0.23324,0.91301,0.000175,0.000175,0.000175
52,1918.52,0.39592,0.23271,0.90897,0.99536,0.98908,0.99484,0.93082,0.41745,0.23353,0.9133,0.0001585,0.0001585,0.0001585
53,1955.47,0.39612,0.23383,0.90888,0.99504,0.98893,0.99485,0.9281,0.42989,0.23795,0.91936,0.000142,0.000142,0.000142
54,1992.5,0.39602,0.23286,0.90801,0.99541,0.98834,0.99484,0.92777,0.43127,0.23882,0.9201,0.0001255,0.0001255,0.0001255
55,2029.48,0.39714,0.23333,0.90979,0.99553,0.9874,0.99482,0.92592,0.43801,0.24105,0.92301,0.000109,0.000109,0.000109
56,2066.64,0.39466,0.23225,0.90709,0.9954,0.98865,0.99484,0.92931,0.4241,0.23607,0.91683,9.25e-05,9.25e-05,9.25e-05
57,2103.59,0.39423,0.23255,0.90791,0.99549,0.98922,0.99485,0.93158,0.4139,0.23223,0.91203,7.6e-05,7.6e-05,7.6e-05
58,2140.59,0.39497,0.23158,0.90848,0.99512,0.98915,0.99484,0.93124,0.41441,0.23144,0.91272,5.95e-05,5.95e-05,5.95e-05
59,2177.58,0.39619,0.23323,0.90911,0.99543,0.98909,0.99484,0.93147,0.41222,0.23079,0.91172,4.3e-05,4.3e-05,4.3e-05
60,2214.43,0.39305,0.23183,0.90805,0.99554,0.98914,0.99485,0.93183,0.411,0.23025,0.91143,2.65e-05,2.65e-05,2.65e-05
