epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,805.07,0.58728,0.32493,0.95432,0.98698,0.97126,0.98782,0.83333,0.67426,0.35439,0.97526,0.0005176,0.0005176,0.0005176
43,824.051,0.59806,0.32924,0.96129,0.98589,0.97081,0.98904,0.83811,0.66642,0.34287,0.969,0.0004912,0.0004912,0.0004912
44,843.016,0.59408,0.32586,0.95783,0.98849,0.97214,0.98842,0.84135,0.65538,0.3412,0.96404,0.0004648,0.0004648,0.0004648
45,862.006,0.57826,0.32149,0.95145,0.98926,0.97172,0.98812,0.84226,0.6537,0.33992,0.96182,0.0004384,0.0004384,0.0004384
46,880.955,0.57131,0.31722,0.94721,0.98801,0.97333,0.98938,0.84423,0.64726,0.33667,0.96089,0.000412,0.000412,0.000412
47,899.852,0.57115,0.31675,0.94706,0.98757,0.9724,0.99058,0.84832,0.64337,0.33232,0.95965,0.0003856,0.0003856,0.0003856
48,918.846,0.56737,0.31542,0.94437,0.98773,0.97405,0.99071,0.84504,0.65013,0.33371,0.95746,0.0003592,0.0003592,0.0003592
49,937.695,0.55926,0.31122,0.93827,0.98897,0.97401,0.99123,0.84826,0.63526,0.32926,0.95301,0.0003328,0.0003328,0.0003328
50,956.541,0.54436,0.30511,0.93638,0.98898,0.97449,0.99069,0.85224,0.63118,0.32534,0.9505,0.0003064,0.0003064,0.0003064
51,976.512,0.51543,0.28915,0.91579,0.98842,0.97416,0.99037,0.85449,0.61171,0.32272,0.94319,0.00028,0.00028,0.00028
52,995.293,0.50898,0.287,0.91384,0.98769,0.9756,0.99181,0.85504,0.61082,0.32218,0.94466,0.0002536,0.0002536,0.0002536
53,1014.1,0.49607,0.281,0.90919,0.98763,0.97603,0.99141,0.85863,0.60618,0.31672,0.94068,0.0002272,0.0002272,0.0002272
54,1032.83,0.49448,0.28049,0.90861,0.98837,0.97548,0.99192,0.86106,0.59946,0.31536,0.93786,0.0002008,0.0002008,0.0002008
55,1051.64,0.4898,0.27895,0.90399,0.98974,0.97533,0.98997,0.85832,0.60105,0.31563,0.93717,0.0001744,0.0001744,0.0001744
56,1070.52,0.48111,0.27456,0.90492,0.98941,0.97608,0.99047,0.86224,0.59464,0.31214,0.93569,0.000148,0.000148,0.000148
57,1089.28,0.47985,0.2744,0.90274,0.98947,0.97691,0.99141,0.86699,0.57833,0.30768,0.9302,0.0001216,0.0001216,0.0001216
58,1108.21,0.47169,0.27121,0.89879,0.989,0.97693,0.99062,0.86527,0.58958,0.30871,0.93232,9.52e-05,9.52e-05,9.52e-05
59,1127.01,0.46271,0.2685,0.89775,0.98995,0.97731,0.99038,0.86914,0.57455,0.30645,0.92915,6.88e-05,6.88e-05,6.88e-05
60,1145.89,0.45907,0.26629,0.89728,0.99028,0.97746,0.9913,0.86963,0.57342,0.30476,0.92797,4.24e-05,4.24e-05,4.24e-05
