epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.7718,0.56226,0.30498,0.96728,0,0,0,0,0,0,0,0.0901835,8.91509e-05,8.91509e-05
2,19.6361,0.53355,0.29469,0.95509,0,0,0,0,0,0,0,0.0802676,0.000173239,0.000173239
3,28.3968,0.52229,0.29096,0.95307,0,0,0,0,0,0,0,0.0703457,0.000251387,0.000251387
4,37.0437,0.51831,0.28966,0.95262,0,0,0,0,0,0,0,0.0604179,0.000323595,0.000323595
5,45.4556,0.51538,0.28851,0.94941,0,0,0,0,0,0,0,0.0504842,0.000389863,0.000389863
6,53.8357,0.50571,0.28593,0.94583,0,0,0,0,0,0,0,0.0405445,0.000450191,0.000450191
7,62.1101,0.50139,0.28477,0.94278,0,0,0,0,0,0,0,0.0305989,0.000504579,0.000504579
8,70.4257,0.50368,0.28571,0.94422,0,0,0,0,0,0,0,0.0206474,0.000553027,0.000553027
9,78.5749,0.4936,0.28154,0.93842,0,0,0,0,0,0,0,0.0106899,0.000595535,0.000595535
10,86.7248,0.49138,0.28074,0.93695,0,0,0,0,0,0,0,0.000726443,0.000632103,0.000632103
11,94.8371,0.49507,0.28233,0.93935,0,0,0,0,0,0,0,0.000603,0.000603,0.000603
12,102.954,0.49317,0.28167,0.93904,0,0,0,0,0,0,0,0.0005733,0.0005733,0.0005733
13,111.123,0.48974,0.28055,0.93661,0,0,0,0,0,0,0,0.0005436,0.0005436,0.0005436
14,119.253,0.48531,0.27874,0.93455,0,0,0,0,0,0,0,0.0005139,0.0005139,0.0005139
15,127.423,0.48321,0.27821,0.93566,0,0,0,0,0,0,0,0.0004842,0.0004842,0.0004842
16,135.593,0.48318,0.27755,0.93474,0,0,0,0,0,0,0,0.0004545,0.0004545,0.0004545
17,143.825,0.47751,0.27548,0.92854,0,0,0,0,0,0,0,0.0004248,0.0004248,0.0004248
18,151.941,0.47998,0.27599,0.93102,0,0,0,0,0,0,0,0.0003951,0.0003951,0.0003951
19,160.077,0.4771,0.27499,0.93075,0,0,0,0,0,0,0,0.0003654,0.0003654,0.0003654
20,168.185,0.47536,0.27469,0.92851,0,0,0,0,0,0,0,0.0003357,0.0003357,0.0003357
21,177.524,0.47331,0.27401,0.928,0,0,0,0,0,0,0,0.000306,0.000306,0.000306
22,185.66,0.47248,0.27295,0.9265,0,0,0,0,0,0,0,0.0002763,0.0002763,0.0002763
23,193.741,0.47256,0.27366,0.92683,0,0,0,0,0,0,0,0.0002466,0.0002466,0.0002466
24,201.866,0.47034,0.2725,0.92641,0,0,0,0,0,0,0,0.0002169,0.0002169,0.0002169
25,210.026,0.47288,0.27266,0.92782,0,0,0,0,0,0,0,0.0001872,0.0001872,0.0001872
26,218.125,0.46943,0.2717,0.92795,0,0,0,0,0,0,0,0.0001575,0.0001575,0.0001575
27,226.219,0.46746,0.26998,0.92468,0,0,0,0,0,0,0,0.0001278,0.0001278,0.0001278
28,234.325,0.46879,0.27097,0.926,0,0,0,0,0,0,0,9.81e-05,9.81e-05,9.81e-05
29,242.564,0.47095,0.27201,0.92764,0,0,0,0,0,0,0,6.84e-05,6.84e-05,6.84e-05
30,260.232,0.46733,0.27046,0.92749,0.99113,0.98408,0.99424,0.90183,0.49788,0.27263,0.92775,3.87e-05,3.87e-05,3.87e-05
