epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,874.639,0.39939,0.23479,0.89661,0.99524,0.9908,0.99491,0.93314,0.42289,0.23446,0.90444,0.00071292,0.00071292,0.00071292
43,895.355,0.40083,0.2364,0.89945,0.99513,0.99065,0.9949,0.93442,0.4191,0.23364,0.90228,0.00070104,0.00070104,0.00070104
44,916.151,0.39762,0.2347,0.89762,0.99554,0.98978,0.9949,0.93367,0.42186,0.23459,0.90447,0.00068916,0.00068916,0.00068916
45,936.882,0.39629,0.23432,0.89569,0.99561,0.99044,0.9949,0.9325,0.42471,0.23547,0.90534,0.00067728,0.00067728,0.00067728
46,957.661,0.39944,0.23525,0.89926,0.99534,0.99041,0.99491,0.93594,0.41242,0.23182,0.90026,0.0006654,0.0006654,0.0006654
47,978.687,0.39449,0.23343,0.89471,0.99567,0.99031,0.99491,0.93686,0.41204,0.23133,0.89922,0.00065352,0.00065352,0.00065352
48,999.687,0.39275,0.23332,0.89443,0.99482,0.99015,0.99489,0.9315,0.42894,0.23639,0.90663,0.00064164,0.00064164,0.00064164
49,1020.6,0.39161,0.23237,0.89417,0.99552,0.99039,0.99491,0.93643,0.41111,0.23143,0.89887,0.00062976,0.00062976,0.00062976
50,1041.44,0.38804,0.23067,0.89158,0.99498,0.98994,0.99489,0.93334,0.42231,0.23478,0.90365,0.00061788,0.00061788,0.00061788
51,1062.34,0.39237,0.23246,0.89437,0.99614,0.99045,0.99492,0.93761,0.40611,0.22908,0.89647,0.000606,0.000606,0.000606
52,1083.26,0.39161,0.23251,0.89514,0.99532,0.99101,0.99492,0.93684,0.40871,0.22927,0.8971,0.00059412,0.00059412,0.00059412
53,1104.09,0.3905,0.23092,0.89357,0.99547,0.99138,0.99492,0.93722,0.40516,0.22754,0.89577,0.00058224,0.00058224,0.00058224
54,1124.84,0.38612,0.22997,0.892,0.99599,0.99031,0.99491,0.93839,0.40145,0.22647,0.89455,0.00057036,0.00057036,0.00057036
55,1145.71,0.38653,0.22976,0.8935,0.99521,0.99084,0.99491,0.93787,0.40491,0.22744,0.89621,0.00055848,0.00055848,0.00055848
56,1166.42,0.38476,0.22889,0.89186,0.99467,0.98924,0.99487,0.93178,0.42928,0.23639,0.9067,0.0005466,0.0005466,0.0005466
57,1187.07,0.3839,0.22794,0.89119,0.99529,0.99108,0.99491,0.93912,0.40092,0.22601,0.89485,0.00053472,0.00053472,0.00053472
58,1207.73,0.38219,0.22821,0.88976,0.99523,0.99036,0.9949,0.93624,0.41215,0.22945,0.89906,0.00052284,0.00052284,0.00052284
59,1228.53,0.38105,0.22705,0.88802,0.99524,0.99158,0.99492,0.93911,0.40071,0.2264,0.89349,0.00051096,0.00051096,0.00051096
60,1249.2,0.38058,0.2269,0.88741,0.99548,0.99111,0.99491,0.93805,0.40336,0.22616,0.89586,0.00049908,0.00049908,0.00049908
61,1269.94,0.38067,0.22694,0.88971,0.99498,0.99117,0.99492,0.93972,0.39882,0.22531,0.89362,0.0004872,0.0004872,0.0004872
62,1290.91,0.3809,0.22704,0.88862,0.99506,0.99103,0.99491,0.93782,0.40641,0.22731,0.89665,0.00047532,0.00047532,0.00047532
63,1313.27,0.37908,0.22675,0.88836,0.99528,0.99005,0.9949,0.93608,0.41288,0.22958,0.89915,0.00046344,0.00046344,0.00046344
64,1333.9,0.37992,0.22736,0.88768,0.99504,0.99028,0.9949,0.93517,0.4162,0.23007,0.90055,0.00045156,0.00045156,0.00045156
65,1354.49,0.38032,0.22715,0.88942,0.99542,0.99115,0.99492,0.93947,0.39939,0.22513,0.89355,0.00043968,0.00043968,0.00043968
