epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.227,0.63333,0.35468,1.06744,0,0,0,0,0,0,0,0.0670569,0.000232227,0.000232227
2,26.5866,0.58317,0.33083,1.03292,0,0,0,0,0,0,0,0.0339453,0.000454038,0.000454038
3,38.6042,0.56735,0.32328,1.02604,0,0,0,0,0,0,0,0.000822277,0.000664299,0.000664299
4,50.5018,0.55905,0.31901,1.02296,0,0,0,0,0,0,0,0.000648025,0.000648025,0.000648025
5,62.5067,0.54638,0.31163,1.01523,0,0,0,0,0,0,0,0.0006307,0.0006307,0.0006307
6,74.4558,0.53358,0.30577,1.00787,0,0,0,0,0,0,0,0.000613375,0.000613375,0.000613375
7,86.3637,0.52904,0.30254,1.0042,0,0,0,0,0,0,0,0.00059605,0.00059605,0.00059605
8,98.2778,0.52462,0.30023,1.00116,0,0,0,0,0,0,0,0.000578725,0.000578725,0.000578725
9,110.253,0.51413,0.29497,0.99311,0,0,0,0,0,0,0,0.0005614,0.0005614,0.0005614
10,122.176,0.51034,0.29339,0.99144,0,0,0,0,0,0,0,0.000544075,0.000544075,0.000544075
11,134.112,0.51317,0.29343,0.9929,0,0,0,0,0,0,0,0.00052675,0.00052675,0.00052675
12,145.973,0.51023,0.29368,0.99338,0,0,0,0,0,0,0,0.000509425,0.000509425,0.000509425
13,157.788,0.50387,0.29063,0.98781,0,0,0,0,0,0,0,0.0004921,0.0004921,0.0004921
14,169.708,0.50683,0.2914,0.99098,0,0,0,0,0,0,0,0.000474775,0.000474775,0.000474775
15,181.572,0.50374,0.29,0.98827,0,0,0,0,0,0,0,0.00045745,0.00045745,0.00045745
16,193.38,0.50331,0.28978,0.98972,0,0,0,0,0,0,0,0.000440125,0.000440125,0.000440125
17,205.176,0.49319,0.28378,0.9809,0,0,0,0,0,0,0,0.0004228,0.0004228,0.0004228
18,217.059,0.49571,0.28554,0.98184,0,0,0,0,0,0,0,0.000405475,0.000405475,0.000405475
19,228.952,0.49416,0.28504,0.98051,0,0,0,0,0,0,0,0.00038815,0.00038815,0.00038815
20,240.821,0.4924,0.28357,0.97998,0,0,0,0,0,0,0,0.000370825,0.000370825,0.000370825
21,252.668,0.48598,0.28082,0.97479,0,0,0,0,0,0,0,0.0003535,0.0003535,0.0003535
22,264.591,0.48997,0.28285,0.9793,0,0,0,0,0,0,0,0.000336175,0.000336175,0.000336175
23,276.391,0.48573,0.28025,0.97518,0,0,0,0,0,0,0,0.00031885,0.00031885,0.00031885
24,288.193,0.48631,0.28048,0.97708,0,0,0,0,0,0,0,0.000301525,0.000301525,0.000301525
25,300.008,0.48164,0.27837,0.97269,0,0,0,0,0,0,0,0.0002842,0.0002842,0.0002842
26,311.802,0.48249,0.27892,0.97491,0,0,0,0,0,0,0,0.000266875,0.000266875,0.000266875
27,323.668,0.48281,0.27812,0.97391,0,0,0,0,0,0,0,0.00024955,0.00024955,0.00024955
28,335.46,0.47789,0.2766,0.97104,0,0,0,0,0,0,0,0.000232225,0.000232225,0.000232225
29,347.251,0.48026,0.27787,0.97382,0,0,0,0,0,0,0,0.0002149,0.0002149,0.0002149
30,359.073,0.482,0.27839,0.9749,0,0,0,0,0,0,0,0.000197575,0.000197575,0.000197575
31,371.774,0.4759,0.27626,0.97099,0,0,0,0,0,0,0,0.00018025,0.00018025,0.00018025
32,383.748,0.47457,0.27456,0.97048,0,0,0,0,0,0,0,0.000162925,0.000162925,0.000162925
33,395.626,0.47512,0.27545,0.97053,0,0,0,0,0,0,0,0.0001456,0.0001456,0.0001456
34,407.491,0.47399,0.27418,0.96863,0,0,0,0,0,0,0,0.000128275,0.000128275,0.000128275
35,419.407,0.47445,0.27515,0.97022,0,0,0,0,0,0,0,0.00011095,0.00011095,0.00011095
36,431.476,0.47141,0.27283,0.96664,0,0,0,0,0,0,0,9.3625e-05,9.3625e-05,9.3625e-05
37,443.348,0.46933,0.27295,0.96455,0,0,0,0,0,0,0,7.63e-05,7.63e-05,7.63e-05
38,455.202,0.47221,0.27329,0.96921,0,0,0,0,0,0,0,5.8975e-05,5.8975e-05,5.8975e-05
39,467.022,0.47298,0.27379,0.97066,0,0,0,0,0,0,0,4.165e-05,4.165e-05,4.165e-05
40,489.697,0.4733,0.27355,0.96813,0.99249,0.98592,0.99447,0.91489,0.47238,0.26744,0.96509,2.4325e-05,2.4325e-05,2.4325e-05
