epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.0292,0.51323,0.29435,0.93661,0,0,0,0,0,0,0,0.0917742,2.88915e-05,2.88915e-05
2,20.4034,0.50003,0.28602,0.92783,0,0,0,0,0,0,0,0.0834681,5.61423e-05,5.61423e-05
3,29.4428,0.49328,0.2814,0.9278,0,0,0,0,0,0,0,0.0751601,8.1468e-05,8.1468e-05
4,38.5715,0.49934,0.28352,0.92991,0,0,0,0,0,0,0,0.0668502,0.000104869,0.000104869
5,47.3076,0.51913,0.2898,0.93564,0,0,0,0,0,0,0,0.0585383,0.000126344,0.000126344
6,55.9488,0.52554,0.28999,0.93526,0,0,0,0,0,0,0,0.0502245,0.000145895,0.000145895
7,64.6067,0.55723,0.29994,0.94778,0,0,0,0,0,0,0,0.0419088,0.000163521,0.000163521
8,73.0522,0.56866,0.30111,0.95189,0,0,0,0,0,0,0,0.0335912,0.000179222,0.000179222
9,81.478,0.54954,0.29793,0.94187,0,0,0,0,0,0,0,0.0252716,0.000192997,0.000192997
10,89.9121,0.58044,0.30883,0.95446,0,0,0,0,0,0,0,0.0169501,0.000204848,0.000204848
11,98.3096,0.56578,0.30759,0.95021,0,0,0,0,0,0,0,0.00862672,0.000214774,0.000214774
12,106.643,0.57697,0.31252,0.95698,0,0,0,0,0,0,0,0.000301391,0.000222775,0.000222775
13,114.999,0.59686,0.3165,0.96709,0,0,0,0,0,0,0,0.0002114,0.0002114,0.0002114
14,123.34,0.60736,0.318,0.96582,0,0,0,0,0,0,0,0.00019985,0.00019985,0.00019985
15,131.746,0.63659,0.32566,0.98489,0,0,0,0,0,0,0,0.0001883,0.0001883,0.0001883
16,140.091,0.5995,0.31485,0.96258,0,0,0,0,0,0,0,0.00017675,0.00017675,0.00017675
17,148.395,0.61918,0.31912,0.97017,0,0,0,0,0,0,0,0.0001652,0.0001652,0.0001652
18,156.707,0.6107,0.31605,0.96924,0,0,0,0,0,0,0,0.00015365,0.00015365,0.00015365
19,165.062,0.60639,0.31585,0.96577,0,0,0,0,0,0,0,0.0001421,0.0001421,0.0001421
20,173.373,0.57886,0.30449,0.95403,0,0,0,0,0,0,0,0.00013055,0.00013055,0.00013055
21,182.88,0.58425,0.30449,0.95209,0,0,0,0,0,0,0,0.000119,0.000119,0.000119
22,191.424,0.5553,0.29328,0.94313,0,0,0,0,0,0,0,0.00010745,0.00010745,0.00010745
23,199.842,0.55591,0.29094,0.93991,0,0,0,0,0,0,0,9.59e-05,9.59e-05,9.59e-05
24,208.203,0.54009,0.28651,0.93504,0,0,0,0,0,0,0,8.435e-05,8.435e-05,8.435e-05
25,216.576,0.55058,0.28658,0.9365,0,0,0,0,0,0,0,7.28e-05,7.28e-05,7.28e-05
26,225.047,0.50846,0.27717,0.92449,0,0,0,0,0,0,0,6.125e-05,6.125e-05,6.125e-05
27,233.44,0.47477,0.26629,0.91384,0,0,0,0,0,0,0,4.97e-05,4.97e-05,4.97e-05
28,241.807,0.46781,0.26384,0.91308,0,0,0,0,0,0,0,3.815e-05,3.815e-05,3.815e-05
29,250.139,0.45187,0.25945,0.90787,0,0,0,0,0,0,0,2.66e-05,2.66e-05,2.66e-05
30,268.148,0.4379,0.2555,0.90548,0.99442,0.98598,0.99465,0.91822,0.45117,0.25256,0.9016,1.505e-05,1.505e-05,1.505e-05
