epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,424.026,0.80477,0.42399,1.05505,0.97905,0.95125,0.98346,0.77676,0.83162,0.41001,1.02827,0.00222358,0.00222358,0.00222358
43,434.055,0.80649,0.42456,1.05313,0.98164,0.95708,0.98377,0.78305,0.79842,0.40513,1.02194,0.00218918,0.00218918,0.00218918
44,444.044,0.79101,0.41533,1.04591,0.97769,0.95895,0.98431,0.79318,0.7793,0.39793,1.01296,0.00215431,0.00215431,0.00215431
45,454.165,0.79649,0.41645,1.04843,0.97926,0.96074,0.98535,0.78994,0.80822,0.3982,1.02355,0.002119,0.002119,0.002119
46,464.309,0.79011,0.41159,1.04561,0.98155,0.96227,0.98518,0.78497,0.8027,0.40053,1.01169,0.00208328,0.00208328,0.00208328
47,474.264,0.77746,0.40837,1.03792,0.98048,0.96049,0.98514,0.78889,0.80327,0.39395,1.01257,0.00204718,0.00204718,0.00204718
48,484.271,0.77443,0.4057,1.03618,0.98221,0.96304,0.98556,0.81021,0.73581,0.37891,0.991,0.0020107,0.0020107,0.0020107
49,494.217,0.77412,0.40539,1.03363,0.98234,0.95841,0.98442,0.78571,0.80231,0.39301,1.00922,0.00197389,0.00197389,0.00197389
50,504.115,0.75915,0.40087,1.02672,0.97778,0.96382,0.9856,0.79636,0.78521,0.3878,1.00276,0.00193676,0.00193676,0.00193676
51,514.022,0.76666,0.402,1.03004,0.98318,0.96188,0.98674,0.80704,0.75295,0.38123,0.99318,0.00189935,0.00189935,0.00189935
52,523.988,0.76871,0.40147,1.03224,0.98294,0.96366,0.98728,0.80047,0.77457,0.3848,0.99777,0.00186167,0.00186167,0.00186167
53,533.872,0.75879,0.39667,1.02964,0.98294,0.96313,0.9862,0.80961,0.75207,0.37873,0.9933,0.00182375,0.00182375,0.00182375
54,543.786,0.75364,0.39519,1.02292,0.98553,0.96439,0.98655,0.81242,0.73751,0.3702,0.9838,0.00178562,0.00178562,0.00178562
55,553.816,0.74107,0.39154,1.01913,0.98412,0.96563,0.98718,0.81702,0.72038,0.36818,0.97981,0.00174731,0.00174731,0.00174731
56,563.859,0.74576,0.39156,1.02108,0.98346,0.96481,0.98762,0.8127,0.73467,0.37076,0.98342,0.00170883,0.00170883,0.00170883
57,573.737,0.73959,0.38933,1.01628,0.9846,0.96605,0.98724,0.81791,0.72979,0.36776,0.97785,0.00167022,0.00167022,0.00167022
58,583.617,0.73097,0.38624,1.01137,0.98579,0.9652,0.98818,0.82262,0.72356,0.36724,0.97513,0.00163151,0.00163151,0.00163151
59,593.515,0.73481,0.38736,1.01618,0.9867,0.96502,0.98683,0.81203,0.74728,0.36874,0.98858,0.00159272,0.00159272,0.00159272
60,603.323,0.73271,0.3859,1.01224,0.98353,0.96757,0.98683,0.81688,0.72678,0.36558,0.97745,0.00155387,0.00155387,0.00155387
61,613.159,0.71393,0.3785,1.00217,0.98599,0.96847,0.98716,0.81351,0.7367,0.36327,0.98187,0.001515,0.001515,0.001515
62,622.942,0.7207,0.38093,1.00765,0.98513,0.96848,0.98782,0.82985,0.68887,0.35428,0.96384,0.00147613,0.00147613,0.00147613
63,632.797,0.71378,0.37729,1.0038,0.98567,0.97035,0.98843,0.82573,0.70521,0.35644,0.96678,0.00143728,0.00143728,0.00143728
64,642.814,0.71631,0.37851,1.00458,0.98521,0.97056,0.98819,0.82716,0.68881,0.35925,0.96328,0.00139849,0.00139849,0.00139849
65,652.804,0.70553,0.37514,0.99676,0.98676,0.96744,0.98852,0.83854,0.67749,0.35039,0.96059,0.00135978,0.00135978,0.00135978
66,662.925,0.70051,0.37386,0.9991,0.98591,0.96903,0.98785,0.82795,0.70795,0.35578,0.96728,0.00132117,0.00132117,0.00132117
67,672.854,0.6953,0.37037,0.99728,0.98572,0.96966,0.98839,0.82565,0.70575,0.35855,0.96744,0.00128269,0.00128269,0.00128269
68,682.664,0.69316,0.36736,0.99651,0.9853,0.97111,0.98841,0.83441,0.69514,0.35003,0.96144,0.00124438,0.00124438,0.00124438
69,692.617,0.69699,0.36951,0.9961,0.9865,0.97017,0.98736,0.83104,0.67818,0.3483,0.95503,0.00120625,0.00120625,0.00120625
70,702.426,0.68969,0.36709,0.99176,0.98746,0.97118,0.98907,0.83811,0.67363,0.34802,0.95453,0.00116833,0.00116833,0.00116833
71,712.218,0.68505,0.36399,0.98795,0.98724,0.96885,0.98908,0.84194,0.65483,0.34395,0.94996,0.00113065,0.00113065,0.00113065
72,722.124,0.6823,0.36396,0.98715,0.98604,0.97199,0.98812,0.82569,0.69736,0.35578,0.96025,0.00109324,0.00109324,0.00109324
73,731.947,0.67907,0.3609,0.98532,0.98661,0.97193,0.98972,0.84098,0.6647,0.34005,0.94924,0.00105611,0.00105611,0.00105611
74,741.726,0.67731,0.35994,0.98541,0.98707,0.97129,0.98922,0.839,0.66504,0.34065,0.94834,0.0010193,0.0010193,0.0010193
75,751.502,0.6747,0.35773,0.9827,0.98712,0.97077,0.98843,0.8454,0.64913,0.33668,0.9444,0.000982824,0.000982824,0.000982824
76,761.373,0.6678,0.3571,0.98547,0.98728,0.97128,0.9888,0.83452,0.66891,0.34145,0.94789,0.000946715,0.000946715,0.000946715
77,771.14,0.66825,0.35701,0.97923,0.98778,0.97211,0.99062,0.84178,0.65274,0.33809,0.94073,0.000910996,0.000910996,0.000910996
78,781.024,0.67382,0.35749,0.98456,0.98634,0.97298,0.98958,0.82779,0.69173,0.34476,0.94864,0.000875691,0.000875691,0.000875691
79,790.94,0.66226,0.35276,0.97941,0.98716,0.97206,0.98975,0.84583,0.6464,0.33389,0.9392,0.000840824,0.000840824,0.000840824
80,800.978,0.66009,0.35183,0.97766,0.98732,0.97336,0.99135,0.85028,0.63861,0.33185,0.93297,0.000806419,0.000806419,0.000806419
81,810.833,0.66272,0.35341,0.97914,0.98807,0.97248,0.99132,0.85202,0.63991,0.32831,0.93484,0.0007725,0.0007725,0.0007725
82,888.738,0.65405,0.34992,0.97358,0.98818,0.97398,0.99083,0.83694,0.68742,0.3375,0.95094,0.00073909,0.00073909,0.00073909
83,898.625,0.65166,0.34777,0.97336,0.98821,0.97345,0.99107,0.83554,0.69108,0.33803,0.95324,0.000706211,0.000706211,0.000706211
84,908.528,0.6558,0.34845,0.97489,0.98838,0.97419,0.99166,0.84303,0.6536,0.33098,0.93615,0.000673887,0.000673887,0.000673887
85,918.442,0.63859,0.343,0.96761,0.98866,0.97384,0.99136,0.8591,0.62323,0.32412,0.92994,0.000642139,0.000642139,0.000642139
86,928.557,0.64385,0.3434,0.97019,0.98939,0.97364,0.99086,0.84756,0.65077,0.32725,0.93492,0.000610989,0.000610989,0.000610989
87,938.571,0.63866,0.34245,0.96636,0.98855,0.97403,0.99144,0.85726,0.6317,0.3234,0.92906,0.000580459,0.000580459,0.000580459
88,948.453,0.62855,0.33976,0.96325,0.98965,0.97413,0.99206,0.86266,0.6118,0.31913,0.92346,0.00055057,0.00055057,0.00055057
89,958.341,0.63523,0.34152,0.96663,0.98977,0.97497,0.99203,0.85575,0.63425,0.32229,0.93104,0.000521341,0.000521341,0.000521341
90,968.201,0.62916,0.33911,0.9633,0.98861,0.97323,0.99187,0.85637,0.63018,0.32471,0.93046,0.000492793,0.000492793,0.000492793
91,977.969,0.6409,0.34242,0.96778,0.98857,0.97472,0.99197,0.85623,0.63096,0.32322,0.92696,0.000464946,0.000464946,0.000464946
92,987.859,0.62686,0.3375,0.96188,0.9895,0.97445,0.99221,0.86166,0.62152,0.31871,0.92453,0.000437819,0.000437819,0.000437819
93,997.81,0.62176,0.33615,0.96174,0.98927,0.97447,0.99231,0.86241,0.60787,0.3163,0.92331,0.00041143,0.00041143,0.00041143
94,1007.68,0.62153,0.3359,0.96105,0.98983,0.97596,0.99236,0.86357,0.609,0.31437,0.92184,0.000385797,0.000385797,0.000385797
95,1017.6,0.61647,0.33341,0.95947,0.98959,0.97468,0.99219,0.86391,0.60141,0.31467,0.9196,0.000360938,0.000360938,0.000360938
96,1027.67,0.6216,0.33453,0.96138,0.98993,0.97591,0.99233,0.86302,0.61765,0.31576,0.92632,0.00033687,0.00033687,0.00033687
97,1037.55,0.60963,0.33254,0.95838,0.98987,0.97505,0.99246,0.86448,0.60849,0.31233,0.92177,0.00031361,0.00031361,0.00031361
98,1047.48,0.60598,0.33049,0.95697,0.98956,0.97556,0.99244,0.86532,0.60122,0.31142,0.91867,0.000291173,0.000291173,0.000291173
99,1057.45,0.60502,0.33034,0.95384,0.99024,0.97555,0.9925,0.8669,0.5998,0.31105,0.91953,0.000269574,0.000269574,0.000269574
100,1114.85,0.60434,0.32939,0.95566,0.99019,0.97609,0.99245,0.86574,0.60541,0.31234,0.91953,0.000248829,0.000248829,0.000248829
101,1124.72,0.59938,0.32612,0.95191,0.99037,0.97569,0.9924,0.86765,0.59454,0.31006,0.91603,0.000228952,0.000228952,0.000228952
102,1134.69,0.60263,0.3293,0.95502,0.99014,0.97552,0.99226,0.86025,0.61619,0.31518,0.92333,0.000209957,0.000209957,0.000209957
103,1144.56,0.60237,0.328,0.9539,0.99064,0.97574,0.99243,0.86038,0.60883,0.31381,0.92063,0.000191855,0.000191855,0.000191855
104,1154.46,0.59535,0.32624,0.95312,0.98932,0.97688,0.99276,0.8719,0.58376,0.30672,0.91302,0.000174661,0.000174661,0.000174661
105,1164.43,0.58963,0.32463,0.95036,0.99082,0.97642,0.99268,0.87172,0.57895,0.30537,0.9119,0.000158385,0.000158385,0.000158385
106,1174.22,0.58787,0.32341,0.9469,0.99019,0.97626,0.99238,0.86515,0.59648,0.30857,0.91562,0.000143039,0.000143039,0.000143039
107,1184.06,0.59283,0.32516,0.95002,0.99009,0.97655,0.99261,0.86845,0.58698,0.30674,0.91254,0.000128633,0.000128633,0.000128633
108,1193.91,0.5838,0.32169,0.94653,0.99076,0.97595,0.99279,0.86854,0.59222,0.30687,0.91399,0.000115177,0.000115177,0.000115177
109,1203.72,0.58444,0.32202,0.94551,0.99068,0.976,0.99258,0.86773,0.60004,0.30753,0.91626,0.000102681,0.000102681,0.000102681
110,1213.7,0.58643,0.32325,0.95013,0.99012,0.97652,0.99262,0.87005,0.58631,0.30537,0.91271,9.11527e-05,9.11527e-05,9.11527e-05
111,1224.22,0.53518,0.2958,0.91467,0.98983,0.97641,0.99276,0.86347,0.60408,0.31065,0.9158,8.06001e-05,8.06001e-05,8.06001e-05
112,1233.61,0.52944,0.29285,0.91486,0.99064,0.97635,0.99277,0.86847,0.59129,0.30718,0.91232,7.10307e-05,7.10307e-05,7.10307e-05
113,1243,0.52624,0.29163,0.91236,0.98999,0.97657,0.99267,0.87005,0.59054,0.30715,0.91234,6.24508e-05,6.24508e-05,6.24508e-05
114,1252.48,0.52509,0.29148,0.9126,0.98996,0.97603,0.99268,0.87284,0.58311,0.30465,0.9104,5.48665e-05,5.48665e-05,5.48665e-05
115,1261.97,0.5249,0.29202,0.913,0.99033,0.97665,0.99271,0.87452,0.57639,0.30347,0.90854,4.82828e-05,4.82828e-05,4.82828e-05
116,1271.43,0.51942,0.28951,0.91256,0.99081,0.97649,0.99289,0.87234,0.58249,0.30444,0.91015,4.27044e-05,4.27044e-05,4.27044e-05
117,1280.98,0.519,0.28863,0.91331,0.99056,0.97637,0.99276,0.87115,0.58611,0.30538,0.91152,3.8135e-05,3.8135e-05,3.8135e-05
118,1290.41,0.52225,0.29094,0.90911,0.99095,0.97665,0.99284,0.87203,0.58566,0.30531,0.91085,3.45778e-05,3.45778e-05,3.45778e-05
119,1299.86,0.5183,0.28951,0.91056,0.99033,0.97688,0.99286,0.87094,0.58642,0.30512,0.91054,3.20351e-05,3.20351e-05,3.20351e-05
120,1309.41,0.51506,0.28778,0.90848,0.99046,0.97696,0.9928,0.87221,0.58267,0.30452,0.91,3.05089e-05,3.05089e-05,3.05089e-05
