epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.7682,0.77899,0.08123,1.34415,0,0,0,0,0,0,0,0.0929453,7.12593e-05,7.12593e-05
2,87.9618,0.71838,0.07657,1.3084,0,0,0,0,0,0,0,0.0858725,0.000141275,0.000141275
3,128.803,0.70986,0.07618,1.30821,0,0,0,0,0,0,0,0.0787982,0.000209877,0.000209877
4,168.804,0.70546,0.07621,1.31069,0,0,0,0,0,0,0,0.0717226,0.000277064,0.000277064
5,208.96,0.69771,0.0754,1.30236,0,0,0,0,0,0,0,0.0646455,0.000342837,0.000342837
6,248.877,0.67763,0.07404,1.29354,0,0,0,0,0,0,0,0.057567,0.000407196,0.000407196
7,288.438,0.67654,0.07371,1.29311,0,0,0,0,0,0,0,0.0504871,0.000470141,0.000470141
8,327.968,0.67422,0.0736,1.29064,0,0,0,0,0,0,0,0.0434057,0.000531671,0.000531671
9,367.369,0.65252,0.07198,1.2778,0,0,0,0,0,0,0,0.036323,0.000591787,0.000591787
10,406.568,0.65621,0.07222,1.28085,0,0,0,0,0,0,0,0.0292388,0.000650489,0.000650489
11,445.972,0.65821,0.07258,1.28527,0,0,0,0,0,0,0,0.0221533,0.000707776,0.000707776
12,485.611,0.64843,0.07181,1.27722,0,0,0,0,0,0,0,0.0150663,0.000763649,0.000763649
13,525.429,0.63813,0.07109,1.27045,0,0,0,0,0,0,0,0.00797789,0.000818108,0.000818108
14,565.354,0.63714,0.07127,1.2724,0,0,0,0,0,0,0,0.000888079,0.000871153,0.000871153
15,604.984,0.64121,0.07173,1.27431,0,0,0,0,0,0,0,0.0008614,0.0008614,0.0008614
16,644.537,0.64161,0.0716,1.27375,0,0,0,0,0,0,0,0.0008515,0.0008515,0.0008515
17,684.157,0.61695,0.06946,1.25716,0,0,0,0,0,0,0,0.0008416,0.0008416,0.0008416
18,723.75,0.62416,0.07008,1.26171,0,0,0,0,0,0,0,0.0008317,0.0008317,0.0008317
19,763.292,0.62564,0.07003,1.26219,0,0,0,0,0,0,0,0.0008218,0.0008218,0.0008218
20,803.061,0.62007,0.0696,1.25955,0,0,0,0,0,0,0,0.0008119,0.0008119,0.0008119
21,842.989,0.61351,0.06924,1.25362,0,0,0,0,0,0,0,0.000802,0.000802,0.000802
22,882.721,0.61136,0.06881,1.25174,0,0,0,0,0,0,0,0.0007921,0.0007921,0.0007921
23,922.325,0.60362,0.06819,1.2456,0,0,0,0,0,0,0,0.0007822,0.0007822,0.0007822
24,961.92,0.6003,0.06821,1.24642,0,0,0,0,0,0,0,0.0007723,0.0007723,0.0007723
