epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.5446,0.60092,0.31886,1.01641,0.98989,0.98235,0.9942,0.89112,0.53058,0.28375,0.97396,0.0671041,0.000332282,0.000332282
2,57.5766,0.55329,0.29994,0.98792,0.98953,0.98216,0.99424,0.88493,0.53909,0.28515,0.97832,0.0340931,0.000654632,0.000654632
3,85.4052,0.54199,0.29664,0.98613,0.98807,0.97857,0.99362,0.87052,0.59523,0.30646,1.00707,0.00107114,0.000965983,0.000965983
4,113.109,0.53195,0.2922,0.98362,0.99028,0.98456,0.9944,0.89947,0.52191,0.27835,0.96963,0.0009505,0.0009505,0.0009505
5,141.035,0.51635,0.2853,0.97435,0.98602,0.97735,0.99294,0.8644,0.62722,0.31175,1.02335,0.000934,0.000934,0.000934
6,168.773,0.50248,0.28017,0.9668,0.98973,0.97909,0.99367,0.87861,0.59178,0.29887,1.00334,0.0009175,0.0009175,0.0009175
7,196.575,0.4963,0.27657,0.96291,0.99009,0.98235,0.99429,0.89331,0.54525,0.28231,0.97966,0.000901,0.000901,0.000901
8,224.368,0.49379,0.27612,0.96219,0.99027,0.98428,0.99441,0.89663,0.53542,0.27881,0.97385,0.0008845,0.0008845,0.0008845
9,252.284,0.48135,0.27108,0.95229,0.99068,0.98461,0.99445,0.89921,0.52962,0.27629,0.97157,0.000868,0.000868,0.000868
10,280.06,0.47607,0.26846,0.95051,0.9916,0.98511,0.99454,0.90327,0.51375,0.27143,0.96328,0.0008515,0.0008515,0.0008515
11,308.154,0.47957,0.26915,0.95429,0.99113,0.98445,0.9945,0.89838,0.52988,0.27626,0.97135,0.000835,0.000835,0.000835
12,336.268,0.47735,0.2693,0.95093,0.99276,0.98459,0.99458,0.90389,0.50927,0.26981,0.96042,0.0008185,0.0008185,0.0008185
