epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.1614,2.88575,1.93506,2.64222,0,0,0,0,3.54549,4.97758,2.8102,0.0804438,0.000317987,0.000317987
2,62.6657,1.93207,1.16633,1.83802,0.03271,0.32171,0.02277,0.00628,3.65158,4.59274,2.86895,0.0607427,0.000616934,0.000616934
3,92.3427,1.58552,0.9107,1.56635,0,0,0,0,3.574,6.11085,2.67798,0.0410205,0.00089476,0.00089476
4,121.412,1.44854,0.80747,1.45575,0.20566,0.00904,0.10376,0.01194,3.42209,5.63353,2.72758,0.0212773,0.00115147,0.00115147
5,151.217,1.36406,0.74301,1.39118,0.03947,0.27469,0.05109,0.01359,3.21731,4.44426,2.57887,0.00151284,0.00138705,0.00138705
6,181.602,1.26707,0.6892,1.32496,0.62459,0.38476,0.45706,0.20952,2.441,2.27132,2.07896,0.001336,0.001336,0.001336
7,211.458,1.20228,0.64771,1.27959,0.40491,0.16799,0.19591,0.08072,2.859,3.04879,2.33256,0.0012832,0.0012832,0.0012832
8,241.489,1.16295,0.62375,1.25002,0.88009,0.69107,0.80684,0.39253,1.89894,1.0072,1.61565,0.0012304,0.0012304,0.0012304
9,271.476,1.11894,0.59856,1.22058,0.87228,0.63211,0.76056,0.40299,1.83947,1.28839,1.60548,0.0011776,0.0011776,0.0011776
10,301.495,1.07743,0.57452,1.20043,0.71218,0.49229,0.58638,0.24539,2.31884,1.39339,1.91661,0.0011248,0.0011248,0.0011248
11,331.696,1.05419,0.55753,1.18133,0.77384,0.52463,0.62504,0.31426,2.11837,1.25495,1.78001,0.001072,0.001072,0.001072
12,361.488,1.03928,0.54694,1.17464,0.77216,0.53928,0.65251,0.35278,1.93967,1.39065,1.69276,0.0010192,0.0010192,0.0010192
13,391.594,1.01962,0.53324,1.15811,0.90879,0.75363,0.8581,0.5462,1.4272,0.86456,1.35814,0.0009664,0.0009664,0.0009664
14,421.167,0.97067,0.51287,1.13256,0.94987,0.89247,0.95758,0.68061,1.06386,0.54477,1.15479,0.0009136,0.0009136,0.0009136
15,451.429,0.96836,0.51084,1.12972,0.75814,0.49478,0.58468,0.29259,2.2098,1.24041,1.95401,0.0008608,0.0008608,0.0008608
16,481.202,0.94204,0.49306,1.11029,0.88731,0.71375,0.8325,0.52712,1.40438,0.93242,1.34888,0.000808,0.000808,0.000808
17,511.282,0.91752,0.48349,1.10273,0.95278,0.86443,0.94481,0.63729,1.19842,0.59565,1.21001,0.0007552,0.0007552,0.0007552
18,540.955,0.91743,0.47992,1.10044,0.95009,0.87785,0.95009,0.67076,1.10523,0.57166,1.16565,0.0007024,0.0007024,0.0007024
19,571.353,0.89013,0.46884,1.08852,0.95056,0.84807,0.9335,0.61128,1.26343,0.62623,1.25566,0.0006496,0.0006496,0.0006496
20,591.365,0.87125,0.45995,1.07654,0.85774,0.64305,0.75111,0.45768,1.57446,1.09375,1.44859,0.0005968,0.0005968,0.0005968
21,606.632,0.801,0.42075,1.03638,0.9642,0.89892,0.95989,0.71261,0.9806,0.51054,1.09829,0.000544,0.000544,0.000544
22,621.064,0.78192,0.41173,1.02755,0.96442,0.91739,0.97055,0.72892,0.94449,0.47222,1.07284,0.0004912,0.0004912,0.0004912
23,635.473,0.77099,0.40585,1.02085,0.9646,0.92591,0.97373,0.7256,0.95909,0.47138,1.07526,0.0004384,0.0004384,0.0004384
24,649.849,0.76227,0.40123,1.01839,0.97434,0.94389,0.98001,0.77853,0.81915,0.41614,1.01655,0.0003856,0.0003856,0.0003856
25,664.01,0.74444,0.39189,1.0095,0.97206,0.93518,0.97759,0.75759,0.87631,0.43266,1.03964,0.0003328,0.0003328,0.0003328
26,678.088,0.7233,0.3847,1.00156,0.9646,0.90323,0.96186,0.71391,1.00101,0.50684,1.09592,0.00028,0.00028,0.00028
27,692.222,0.71252,0.37942,0.99594,0.97411,0.94379,0.97988,0.77092,0.84154,0.41712,1.02234,0.0002272,0.0002272,0.0002272
28,706.459,0.70299,0.37473,0.99128,0.97216,0.94652,0.97975,0.76871,0.85712,0.41578,1.02729,0.0001744,0.0001744,0.0001744
29,720.682,0.68655,0.36862,0.9831,0.97541,0.95262,0.98252,0.79463,0.7676,0.38979,0.99009,0.0001216,0.0001216,0.0001216
30,735.098,0.67668,0.365,0.98444,0.9785,0.95415,0.98332,0.79836,0.76028,0.38517,0.9884,6.88e-05,6.88e-05,6.88e-05
