epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.2814,3.1929,0.57359,3.3309,0.55392,0.39102,0.45786,0.16758,3.06785,0.58565,2.98969,0.0901768,0.000129384,0.000129384
2,92.3069,1.91418,0.30439,2.16615,0.84646,0.69637,0.80281,0.42702,2.0561,0.30943,2.15865,0.0803025,0.000255104,0.000255104
3,136.735,1.5797,0.24187,1.87789,0.85705,0.76311,0.85561,0.5049,1.71897,0.27601,1.94037,0.0704239,0.000376534,0.000376534
4,180.531,1.42646,0.21392,1.75144,0.90613,0.79391,0.9009,0.55622,1.58995,0.23568,1.82196,0.0605411,0.000493674,0.000493674
5,224.107,1.33252,0.19558,1.68318,0.91961,0.81094,0.90054,0.58396,1.54892,0.21396,1.77311,0.0506539,0.000606525,0.000606525
6,267.392,1.27428,0.184,1.63565,0.92739,0.83203,0.92441,0.60761,1.46455,0.20594,1.72838,0.0407625,0.000715085,0.000715085
7,310.41,1.22227,0.17489,1.59952,0.92818,0.84722,0.92964,0.62775,1.38503,0.19443,1.65646,0.0308667,0.000819355,0.000819355
8,353.405,1.17536,0.16592,1.5594,0.94253,0.86758,0.94066,0.63807,1.37245,0.19003,1.65761,0.0209667,0.000919335,0.000919335
9,396.258,1.1224,0.15876,1.5218,0.94376,0.87959,0.95,0.65351,1.30767,0.17916,1.6072,0.0110624,0.00101503,0.00101503
10,438.909,1.13033,0.15841,1.52143,0.9375,0.89256,0.95421,0.64134,1.39786,0.18164,1.64835,0.00115382,0.00110643,0.00110643
11,481.272,1.06644,0.15107,1.49084,0.9475,0.8841,0.95336,0.68128,1.25211,0.16704,1.57005,0.0010855,0.0010855,0.0010855
12,524.088,1.01956,0.14492,1.45923,0.9495,0.8951,0.95797,0.69045,1.22702,0.16535,1.5546,0.00106405,0.00106405,0.00106405
13,566.907,1.04903,0.14653,1.46692,0.95848,0.90229,0.96236,0.6971,1.2028,0.16067,1.53218,0.0010426,0.0010426,0.0010426
14,609.555,1.00212,0.14038,1.43873,0.95701,0.90126,0.96622,0.70666,1.18361,0.15694,1.52813,0.00102115,0.00102115,0.00102115
15,652.08,0.98559,0.13876,1.4359,0.95345,0.91719,0.96602,0.70482,1.20949,0.15472,1.52029,0.0009997,0.0009997,0.0009997
16,694.435,0.96518,0.13458,1.41521,0.96079,0.91955,0.97183,0.72269,1.14082,0.14844,1.48837,0.00097825,0.00097825,0.00097825
17,736.905,0.93766,0.13244,1.40137,0.96063,0.92609,0.97213,0.71155,1.18757,0.1495,1.51744,0.0009568,0.0009568,0.0009568
18,779.217,0.93369,0.13079,1.40118,0.96608,0.92477,0.97197,0.71719,1.18791,0.14443,1.49924,0.00093535,0.00093535,0.00093535
19,821.654,0.92203,0.12968,1.38996,0.95934,0.92344,0.96882,0.72333,1.12158,0.14596,1.47443,0.0009139,0.0009139,0.0009139
