epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.985,0.54264,0.30482,0.95242,0,0,0,0,0,0,0,0.0917783,3.30189e-05,3.30189e-05
2,20.3032,0.5367,0.30179,0.94612,0,0,0,0,0,0,0,0.0834756,6.36152e-05,6.36152e-05
3,29.2647,0.54199,0.30298,0.94862,0,0,0,0,0,0,0,0.0751701,9.14615e-05,9.14615e-05
4,38.3038,0.55526,0.30581,0.95411,0,0,0,0,0,0,0,0.0668618,0.000116558,0.000116558
5,46.9605,0.57562,0.31001,0.96207,0,0,0,0,0,0,0,0.0585509,0.000138904,0.000138904
6,55.5619,0.59513,0.31481,0.96587,0,0,0,0,0,0,0,0.0502371,0.0001585,0.0001585
7,64.1601,0.62719,0.32229,0.98054,0,0,0,0,0,0,0,0.0419206,0.000175347,0.000175347
8,72.5551,0.59839,0.31543,0.96999,0,0,0,0,0,0,0,0.0336014,0.000189443,0.000189443
9,80.9402,0.59523,0.31453,0.96454,0,0,0,0,0,0,0,0.0252794,0.000200789,0.000200789
10,89.3078,0.61457,0.32269,0.97515,0,0,0,0,0,0,0,0.0169547,0.000209386,0.000209386
11,97.644,0.62991,0.33002,0.98035,0,0,0,0,0,0,0,0.00862718,0.000215232,0.000215232
12,105.891,0.59315,0.32015,0.9652,0,0,0,0,0,0,0,0.000296945,0.000218328,0.000218328
13,114.191,0.61353,0.32396,0.97474,0,0,0,0,0,0,0,0.000202,0.000202,0.000202
14,122.585,0.58932,0.31466,0.96528,0,0,0,0,0,0,0,0.0001855,0.0001855,0.0001855
15,131.963,0.64904,0.32868,0.98532,0,0,0,0,0,0,0,0.000169,0.000169,0.000169
16,140.21,0.64105,0.3251,0.98624,0,0,0,0,0,0,0,0.0001525,0.0001525,0.0001525
17,148.505,0.62126,0.31925,0.9776,0,0,0,0,0,0,0,0.000136,0.000136,0.000136
18,156.867,0.64487,0.32262,0.9865,0,0,0,0,0,0,0,0.0001195,0.0001195,0.0001195
19,165.095,0.63118,0.31721,0.98009,0,0,0,0,0,0,0,0.000103,0.000103,0.000103
20,173.334,0.55946,0.29647,0.94737,0,0,0,0,0,0,0,8.65e-05,8.65e-05,8.65e-05
21,181.567,0.54279,0.29111,0.93892,0,0,0,0,0,0,0,7e-05,7e-05,7e-05
22,189.921,0.51151,0.28141,0.93245,0,0,0,0,0,0,0,5.35e-05,5.35e-05,5.35e-05
23,198.247,0.4879,0.27446,0.92476,0,0,0,0,0,0,0,3.7e-05,3.7e-05,3.7e-05
24,216.039,0.46459,0.26651,0.91932,0.99257,0.98429,0.99441,0.90688,0.4841,0.26641,0.91808,2.05e-05,2.05e-05,2.05e-05
