epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,107.124,0.68556,0.07009,1.36581,0,0,0,0,0,0,0,0.0834464,9.99209e-05,9.99209e-05
2,209.179,0.64691,0.06646,1.33592,0,0,0,0,0,0,0,0.0668732,0.000193324,0.000193324
3,309.917,0.63653,0.06549,1.32954,0,0,0,0,0,0,0,0.0502933,0.000280126,0.000280126
4,410.768,0.62863,0.06498,1.3285,0,0,0,0,0,0,0,0.0337068,0.000360329,0.000360329
5,510.8,0.61579,0.06354,1.31597,0,0,0,0,0,0,0,0.0171138,0.000433931,0.000433931
6,609.643,0.6045,0.06235,1.30861,0,0,0,0,0,0,0,0.000514109,0.000500934,0.000500934
7,708.217,0.59724,0.06147,1.30089,0,0,0,0,0,0,0,0.0004812,0.0004812,0.0004812
8,806.907,0.59639,0.06118,1.30014,0,0,0,0,0,0,0,0.0004614,0.0004614,0.0004614
9,905.754,0.58438,0.06027,1.29001,0,0,0,0,0,0,0,0.0004416,0.0004416,0.0004416
10,1004.25,0.58373,0.0599,1.28743,0,0,0,0,0,0,0,0.0004218,0.0004218,0.0004218
11,1102.4,0.58288,0.05998,1.29077,0,0,0,0,0,0,0,0.000402,0.000402,0.000402
12,1200.63,0.57654,0.05962,1.28697,0,0,0,0,0,0,0,0.0003822,0.0003822,0.0003822
13,1298.72,0.5706,0.05908,1.28184,0,0,0,0,0,0,0,0.0003624,0.0003624,0.0003624
14,1397.3,0.56805,0.05895,1.28016,0,0,0,0,0,0,0,0.0003426,0.0003426,0.0003426
15,1496.97,0.56284,0.05872,1.27862,0,0,0,0,0,0,0,0.0003228,0.0003228,0.0003228
16,1597.48,0.56073,0.05828,1.27523,0,0,0,0,0,0,0,0.000303,0.000303,0.000303
17,1698.1,0.5482,0.05735,1.26857,0,0,0,0,0,0,0,0.0002832,0.0002832,0.0002832
18,1798.84,0.54534,0.05746,1.26588,0,0,0,0,0,0,0,0.0002634,0.0002634,0.0002634
19,1898.85,0.54368,0.05731,1.26619,0,0,0,0,0,0,0,0.0002436,0.0002436,0.0002436
20,1998.07,0.54192,0.0572,1.26475,0,0,0,0,0,0,0,0.0002238,0.0002238,0.0002238
21,2097.7,0.53903,0.05688,1.26185,0,0,0,0,0,0,0,0.000204,0.000204,0.000204
22,2196.63,0.5298,0.05627,1.25413,0,0,0,0,0,0,0,0.0001842,0.0001842,0.0001842
23,2295.27,0.53208,0.05637,1.2563,0,0,0,0,0,0,0,0.0001644,0.0001644,0.0001644
24,2393.77,0.5331,0.05638,1.25831,0,0,0,0,0,0,0,0.0001446,0.0001446,0.0001446
25,2491.7,0.53452,0.05647,1.25942,0,0,0,0,0,0,0,0.0001248,0.0001248,0.0001248
26,2589.51,0.52595,0.05577,1.25352,0,0,0,0,0,0,0,0.000105,0.000105,0.000105
27,2687.86,0.52308,0.05559,1.24976,0,0,0,0,0,0,0,8.52e-05,8.52e-05,8.52e-05
28,2786.29,0.52425,0.05588,1.25268,0,0,0,0,0,0,0,6.54e-05,6.54e-05,6.54e-05
29,2885.57,0.52356,0.0558,1.25539,0,0,0,0,0,0,0,4.56e-05,4.56e-05,4.56e-05
30,3006.09,0.52156,0.0557,1.25386,0.98623,0.978,0.99353,0.90713,0.58615,0.05845,1.29411,2.58e-05,2.58e-05,2.58e-05
