epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,376.482,0.83826,0.44148,1.07146,0.97697,0.95345,0.9831,0.77462,0.84372,0.41707,1.0375,0.00238786,0.00238786,0.00238786
38,386.358,0.82538,0.43337,1.06483,0.97659,0.95602,0.98109,0.77143,0.84537,0.42912,1.03698,0.00235611,0.00235611,0.00235611
39,396.252,0.83438,0.43701,1.06612,0.9762,0.95261,0.98261,0.77768,0.81242,0.42729,1.03308,0.00232379,0.00232379,0.00232379
40,406.319,0.8242,0.43106,1.0644,0.97189,0.9513,0.98209,0.76621,0.84627,0.43318,1.04655,0.00229091,0.00229091,0.00229091
41,416.229,0.79628,0.42206,1.04955,0.9786,0.95475,0.98485,0.79061,0.78682,0.402,1.01503,0.0022575,0.0022575,0.0022575
42,426.235,0.80477,0.42399,1.05505,0.97905,0.95125,0.98346,0.77676,0.83162,0.41001,1.02827,0.00222358,0.00222358,0.00222358
43,436.327,0.80649,0.42456,1.05313,0.98164,0.95708,0.98377,0.78305,0.79842,0.40513,1.02194,0.00218918,0.00218918,0.00218918
44,446.28,0.79101,0.41533,1.04591,0.97769,0.95895,0.98431,0.79318,0.7793,0.39793,1.01296,0.00215431,0.00215431,0.00215431
45,456.366,0.79649,0.41645,1.04843,0.97926,0.96074,0.98535,0.78994,0.80822,0.3982,1.02355,0.002119,0.002119,0.002119
46,466.32,0.79011,0.41159,1.04561,0.98155,0.96227,0.98518,0.78497,0.8027,0.40053,1.01169,0.00208328,0.00208328,0.00208328
47,476.169,0.77746,0.40837,1.03792,0.98048,0.96049,0.98514,0.78889,0.80327,0.39395,1.01257,0.00204718,0.00204718,0.00204718
48,485.997,0.77443,0.4057,1.03618,0.98221,0.96304,0.98556,0.81021,0.73581,0.37891,0.991,0.0020107,0.0020107,0.0020107
49,496.016,0.77412,0.40539,1.03363,0.98234,0.95841,0.98442,0.78571,0.80231,0.39301,1.00922,0.00197389,0.00197389,0.00197389
50,505.887,0.75915,0.40087,1.02672,0.97778,0.96382,0.9856,0.79636,0.78521,0.3878,1.00276,0.00193676,0.00193676,0.00193676
51,515.709,0.76666,0.402,1.03004,0.98318,0.96188,0.98674,0.80704,0.75295,0.38123,0.99318,0.00189935,0.00189935,0.00189935
52,525.573,0.76871,0.40147,1.03224,0.98294,0.96366,0.98728,0.80047,0.77457,0.3848,0.99777,0.00186167,0.00186167,0.00186167
53,535.454,0.75879,0.39667,1.02964,0.98294,0.96313,0.9862,0.80961,0.75207,0.37873,0.9933,0.00182375,0.00182375,0.00182375
54,545.406,0.75364,0.39519,1.02292,0.98553,0.96439,0.98655,0.81242,0.73751,0.3702,0.9838,0.00178562,0.00178562,0.00178562
55,555.457,0.74107,0.39154,1.01913,0.98412,0.96563,0.98718,0.81702,0.72038,0.36818,0.97981,0.00174731,0.00174731,0.00174731
56,565.565,0.74576,0.39156,1.02108,0.98346,0.96481,0.98762,0.8127,0.73467,0.37076,0.98342,0.00170883,0.00170883,0.00170883
57,575.506,0.73959,0.38933,1.01628,0.9846,0.96605,0.98724,0.81791,0.72979,0.36776,0.97785,0.00167022,0.00167022,0.00167022
58,585.432,0.73097,0.38624,1.01137,0.98579,0.9652,0.98818,0.82262,0.72356,0.36724,0.97513,0.00163151,0.00163151,0.00163151
59,595.511,0.73481,0.38736,1.01618,0.9867,0.96502,0.98683,0.81203,0.74728,0.36874,0.98858,0.00159272,0.00159272,0.00159272
60,605.405,0.73271,0.3859,1.01224,0.98353,0.96757,0.98683,0.81688,0.72678,0.36558,0.97745,0.00155387,0.00155387,0.00155387
61,615.382,0.71393,0.3785,1.00217,0.98599,0.96847,0.98716,0.81351,0.7367,0.36327,0.98187,0.001515,0.001515,0.001515
62,625.258,0.7207,0.38093,1.00765,0.98513,0.96848,0.98782,0.82985,0.68887,0.35428,0.96384,0.00147613,0.00147613,0.00147613
63,635.173,0.71378,0.37729,1.0038,0.98567,0.97035,0.98843,0.82573,0.70521,0.35644,0.96678,0.00143728,0.00143728,0.00143728
64,645.056,0.71631,0.37851,1.00458,0.98521,0.97056,0.98819,0.82716,0.68881,0.35925,0.96328,0.00139849,0.00139849,0.00139849
65,654.955,0.70553,0.37514,0.99676,0.98676,0.96744,0.98852,0.83854,0.67749,0.35039,0.96059,0.00135978,0.00135978,0.00135978
66,665.166,0.70051,0.37386,0.9991,0.98591,0.96903,0.98785,0.82795,0.70795,0.35578,0.96728,0.00132117,0.00132117,0.00132117
67,675.222,0.6953,0.37037,0.99728,0.98572,0.96966,0.98839,0.82565,0.70575,0.35855,0.96744,0.00128269,0.00128269,0.00128269
68,685.065,0.69316,0.36736,0.99651,0.9853,0.97111,0.98841,0.83441,0.69514,0.35003,0.96144,0.00124438,0.00124438,0.00124438
69,695,0.69699,0.36951,0.9961,0.9865,0.97017,0.98736,0.83104,0.67818,0.3483,0.95503,0.00120625,0.00120625,0.00120625
70,704.989,0.68969,0.36709,0.99176,0.98746,0.97118,0.98907,0.83811,0.67363,0.34802,0.95453,0.00116833,0.00116833,0.00116833
71,714.858,0.68505,0.36399,0.98795,0.98724,0.96885,0.98908,0.84194,0.65483,0.34395,0.94996,0.00113065,0.00113065,0.00113065
72,725.189,0.6823,0.36396,0.98715,0.98604,0.97199,0.98812,0.82569,0.69736,0.35578,0.96025,0.00109324,0.00109324,0.00109324
73,735.218,0.67907,0.3609,0.98532,0.98661,0.97193,0.98972,0.84098,0.6647,0.34005,0.94924,0.00105611,0.00105611,0.00105611
74,745.108,0.67731,0.35994,0.98541,0.98707,0.97129,0.98922,0.839,0.66504,0.34065,0.94834,0.0010193,0.0010193,0.0010193
75,754.966,0.6747,0.35773,0.9827,0.98712,0.97077,0.98843,0.8454,0.64913,0.33668,0.9444,0.000982824,0.000982824,0.000982824
76,764.949,0.6678,0.3571,0.98547,0.98728,0.97128,0.9888,0.83452,0.66891,0.34145,0.94789,0.000946715,0.000946715,0.000946715
