epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,46.0814,0.77193,0.08078,1.34422,0,0,0,0,0,0,0,0.0929453,7.12593e-05,7.12593e-05
2,88.5672,0.71316,0.07643,1.30943,0,0,0,0,0,0,0,0.0858725,0.000141275,0.000141275
3,130.287,0.70838,0.07608,1.31144,0,0,0,0,0,0,0,0.0787982,0.000209877,0.000209877
4,171.079,0.70138,0.07601,1.31399,0,0,0,0,0,0,0,0.0717226,0.000277064,0.000277064
5,211.874,0.69447,0.07532,1.30667,0,0,0,0,0,0,0,0.0646455,0.000342837,0.000342837
6,252.172,0.67293,0.07392,1.29612,0,0,0,0,0,0,0,0.057567,0.000407196,0.000407196
7,292.397,0.67247,0.0735,1.29512,0,0,0,0,0,0,0,0.0504871,0.000470141,0.000470141
8,332.335,0.67003,0.07329,1.29212,0,0,0,0,0,0,0,0.0434057,0.000531671,0.000531671
9,371.891,0.64704,0.07186,1.2786,0,0,0,0,0,0,0,0.036323,0.000591787,0.000591787
10,411.491,0.65197,0.07202,1.28185,0,0,0,0,0,0,0,0.0292388,0.000650489,0.000650489
11,451.076,0.65436,0.07229,1.28733,0,0,0,0,0,0,0,0.0221533,0.000707776,0.000707776
12,490.634,0.64739,0.07181,1.279,0,0,0,0,0,0,0,0.0150663,0.000763649,0.000763649
13,530.222,0.63678,0.07109,1.27177,0,0,0,0,0,0,0,0.00797789,0.000818108,0.000818108
14,569.756,0.63729,0.07127,1.27515,0,0,0,0,0,0,0,0.000888079,0.000871153,0.000871153
15,609.217,0.63703,0.07169,1.27396,0,0,0,0,0,0,0,0.0008614,0.0008614,0.0008614
16,648.418,0.6387,0.07146,1.2735,0,0,0,0,0,0,0,0.0008515,0.0008515,0.0008515
17,687.554,0.61252,0.06942,1.25708,0,0,0,0,0,0,0,0.0008416,0.0008416,0.0008416
18,726.132,0.62055,0.06998,1.26165,0,0,0,0,0,0,0,0.0008317,0.0008317,0.0008317
