epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.0729,0.81556,0.14855,1.41893,0.97842,0.96097,0.98679,0.82719,0.83411,0.14706,1.44083,0.0917891,8.29384e-05,8.29384e-05
2,50.0247,0.76802,0.14028,1.38992,0.97949,0.96309,0.98795,0.83496,0.81185,0.14359,1.42676,0.0835375,0.000164626,0.000164626
3,73.4739,0.7558,0.13831,1.38667,0.97984,0.96503,0.98852,0.839,0.80038,0.14191,1.41983,0.0752842,0.000244663,0.000244663
4,96.5192,0.74795,0.13744,1.38211,0.97992,0.96516,0.98834,0.83991,0.79817,0.14134,1.41834,0.0670292,0.00032305,0.00032305
5,119.601,0.74426,0.13627,1.37903,0.97999,0.96607,0.98897,0.84237,0.79027,0.1402,1.41196,0.0587726,0.000399787,0.000399787
6,142.466,0.72674,0.1342,1.3683,0.98026,0.96672,0.98924,0.84409,0.78715,0.13938,1.40868,0.0505144,0.000474875,0.000474875
7,165.235,0.72396,0.13358,1.36678,0.98035,0.96766,0.98922,0.84482,0.78437,0.13904,1.40532,0.0422545,0.000548312,0.000548312
8,188.004,0.72274,0.13373,1.36718,0.98085,0.96758,0.98952,0.84441,0.78414,0.13867,1.40337,0.0339929,0.000620099,0.000620099
9,210.566,0.70646,0.13157,1.353,0.98018,0.96784,0.98961,0.84623,0.77733,0.1382,1.39909,0.0257297,0.000690236,0.000690236
10,233.229,0.70678,0.13115,1.35261,0.98166,0.96824,0.98973,0.84637,0.7773,0.13779,1.39734,0.0174649,0.000758724,0.000758724
11,255.923,0.7094,0.13173,1.35674,0.98315,0.96817,0.98986,0.84736,0.77354,0.13748,1.39346,0.00919839,0.000825561,0.000825561
12,278.604,0.69997,0.13084,1.34971,0.98245,0.96912,0.99011,0.84903,0.76871,0.13711,1.39094,0.000930243,0.000890748,0.000890748
